student_id,first_name_clean,last_name_clean,school_id,cohort_year,test_date,test_score,running_variable,eligible,received_scholarship,award_date,enrolled_college,enrollment_date,first_year_gpa,rd_sample_10pt,rd_sample_5pt
101465,Ashley,Johnson,SCH005,2021,2023-03-26,90.2,5.200000000000003,1,1,2023-05-29,0,2023-12-28,,1,0
101471,Ashley,Johnson,SCH004,2021,2021-04-02,85.1,0.09999999999999432,1,1,2021-11-28,1,2023-10-19,3.06,1,1
101472,Maria,Davis,SCH002,2021,2021-11-28,90.9,5.900000000000006,1,1,2023-03-03,0,2021-11-10,,1,0
101485,Chris,Davis,SCH002,2022,2021-09-12,73.4,-11.599999999999994,0,1,2022-04-03,0,2022-08-28,,0,0
101495,James,Anderson,SCH002,2022,2021-02-06,92.8,7.799999999999997,1,1,2023-02-12,1,2023-08-02,3.67,1,0
101497,Sarah,Johnson,SCH005,2021,2020-12-11,83.5,-1.5,0,0,2021-06-26,0,2024-04-07,,1,1
101562,Chris,Davis,SCH003,2022,2021-04-07,75.6,-9.400000000000006,0,0,2021-02-28,0,2022-11-16,,1,0
101592,David,Garcia,SCH005,2022,2023-05-27,82.4,-2.5999999999999943,0,0,,1,,2.58,1,1
101603,Sarah,Miller,SCH003,2021,2021-04-04,69.8,-15.200000000000003,0,0,2022-07-21,0,2022-03-06,,0,0
101618,Taylor,Taylor,SCH004,2022,2021-07-08,96.17154633611713,11.171546336117132,1,1,2022-07-02,0,2023-07-16,,0,0
101635,James,Brown,SCH002,2023,2021-12-01,79.9,-5.099999999999994,0,0,2023-05-07,0,2023-09-05,,1,0
101657,Chris,Wilson,SCH002,2021,2020-10-21,73.9,-11.099999999999994,0,0,2021-01-05,1,2023-02-19,1.84,0,0
101700,Daniel,Johnson,SCH002,2023,2022-02-09,99.2,14.200000000000003,1,1,2021-04-19,1,2022-06-18,3.44,0,0
101715,Maria,Smith,SCH005,2022,2021-09-21,78.7,-6.299999999999997,0,0,2021-05-04,1,2023-04-04,2.44,1,0
101718,Maria,Miller,SCH005,2023,2021-01-17,70.3,-14.700000000000003,0,0,2022-11-02,0,2024-02-22,,0,0
101732,David,Davis,SCH003,2023,2022-06-27,84.3,-0.7000000000000028,0,0,2022-08-11,0,2024-04-21,,1,1
101738,Maria,Taylor,SCH001,2021,2022-01-24,77.13477123074611,-7.865228769253889,0,0,2021-11-23,0,2023-06-09,,1,0
101757,Daniel,Miller,SCH001,2023,2022-03-10,89.6,4.599999999999994,1,1,2023-06-15,1,2023-10-24,2.65,1,1
101759,Ashley,Smith,SCH001,2021,2021-11-01,71.9,-13.099999999999994,0,0,2022-06-22,0,2024-08-19,,0,0
101762,Emily,Garcia,SCH001,2022,2021-10-10,68.2,-16.799999999999997,0,0,2022-07-14,0,2023-05-26,,0,0
101771,Chris,Anderson,SCH001,2021,2021-10-03,94.8,9.799999999999997,1,1,2022-07-04,1,2023-10-18,4.0,1,0
101776,Michael,Garcia,SCH005,2022,2022-12-03,90.8,5.799999999999997,1,1,2021-05-05,0,2023-09-04,,1,0
101782,Maria,Johnson,SCH003,2022,2022-05-13,57.2,-27.799999999999997,0,0,2022-10-30,1,2024-05-26,2.65,0,0
101800,Maria,Taylor,SCH004,2022,2022-10-11,69.4,-15.599999999999994,0,0,2022-10-23,0,2021-11-04,,0,0
101844,Emily,Moore,SCH005,2022,2021-09-27,89.5,4.5,1,0,2022-10-11,0,2022-05-02,,1,1
101846,Emily,Brown,UNKNOWN,2021,2023-07-28,65.38322728540543,-19.616772714594575,0,0,2021-02-21,0,2023-11-28,,0,0
101856,Emily,Smith,SCH005,2023,2022-12-09,56.8,-28.200000000000003,0,0,2022-04-23,0,2022-07-05,,0,0
101872,Michael,Taylor,SCH005,2023,2020-11-18,85.3,0.29999999999999716,1,1,2022-06-23,1,2022-02-22,3.12,1,1
101894,Ashley,Wilson,SCH002,2021,2020-12-15,86.7,1.7000000000000028,1,1,2021-09-18,1,2022-03-23,2.9,1,1
101933,Sarah,Taylor,SCH005,2023,2021-11-12,71.3,-13.700000000000003,0,1,2022-04-19,1,2022-12-09,2.75,0,0
101956,James,Smith,SCH001,2021,2023-02-21,59.9,-25.1,0,0,2021-03-03,0,2023-08-24,,0,0
101980,David,Brown,SCH005,2023,2021-09-28,77.2,-7.799999999999997,0,0,2021-02-13,0,2024-02-11,,1,0
101985,James,Smith,SCH004,2022,2022-01-26,100.0,15.0,1,1,2021-01-14,1,2021-09-20,2.87,0,0
101990,James,Brown,SCH003,2022,2023-03-25,82.3,-2.700000000000003,0,0,2023-01-26,0,2024-02-28,,1,1
100046,James,Wilson,SCH004,2023,2022-04-12,78.6,-6.400000000000006,0,0,2021-07-20,1,2023-07-28,2.42,1,0
100055,David,Johnson,SCH004,2021,2022-07-05,93.9,8.900000000000006,1,1,2022-08-07,1,2021-11-08,2.13,1,0
100064,Daniel,Moore,SCH004,2022,2022-06-11,89.4,4.400000000000006,1,1,2022-09-10,0,2021-12-29,,1,1
100068,Sarah,Wilson,SCH003,2023,2022-09-19,73.7,-11.299999999999997,0,0,2023-08-18,0,2024-04-05,,0,0
100118,Maria,Taylor,SCH005,2022,2023-02-17,75.5,-9.5,0,0,2023-03-16,1,2022-04-30,1.93,1,0
100141,Sarah,Moore,SCH005,2022,2021-09-04,93.4348534111556,8.4348534111556,1,1,2022-08-18,0,2024-06-30,,1,0
100152,Chris,Brown,SCH004,2023,2023-01-22,85.8,0.7999999999999972,1,1,2021-05-20,0,2022-02-14,,1,1
100165,Daniel,Brown,SCH004,2022,2021-11-04,78.5,-6.5,0,0,2021-05-10,1,2023-09-04,1.99,1,0
100182,Emily,Anderson,SCH004,2021,2022-02-27,77.5,-7.5,0,0,2022-01-07,0,2024-01-24,,1,0
100183,Ashley,Miller,SCH002,2023,2020-11-09,67.1,-17.900000000000006,0,0,2021-12-12,0,2022-02-17,,0,0
100236,Daniel,Wilson,SCH001,2022,2022-07-31,57.6,-27.4,0,0,2022-03-25,0,2021-09-14,,0,0
100243,Maria,Wilson,SCH001,2023,2021-08-01,63.3,-21.700000000000003,0,0,2022-09-16,0,2021-09-25,,0,0
100252,Maria,Garcia,SCH002,2023,2021-05-06,91.1,6.099999999999994,1,1,,1,2022-09-07,2.55,1,0
100339,David,Johnson,SCH004,2021,2021-11-04,78.1,-6.900000000000006,0,0,2022-01-19,1,2022-06-06,3.15,1,0
100347,James,Miller,SCH004,2021,2023-05-25,74.5,-10.5,0,0,2022-08-18,1,2022-04-16,2.48,0,0
100359,Chris,Brown,SCH005,2022,2022-10-29,70.1,-14.900000000000006,0,1,2022-12-31,1,2023-01-02,2.23,0,0
100389,Maria,Johnson,SCH005,2022,2023-03-17,85.1,0.09999999999999432,1,1,2022-01-30,1,2023-02-10,3.52,1,1
100400,Chris,Smith,SCH001,2022,2022-10-10,100.0,15.0,1,1,2023-07-08,1,2021-08-12,3.44,0,0
100420,Ashley,Johnson,SCH003,2021,2022-05-12,86.4,1.4000000000000057,1,1,2022-08-30,1,2023-01-09,3.3,1,1
100448,Emily,Davis,SCH005,2022,2020-10-29,68.6,-16.400000000000006,0,1,2023-08-03,1,2022-12-31,2.62,0,0
100451,Daniel,Taylor,SCH002,2023,2023-01-01,79.4,-5.599999999999994,0,1,2021-03-25,0,2022-04-03,,1,0
100464,Sarah,Moore,SCH004,2023,2021-09-21,84.3,-0.7000000000000028,0,0,2022-08-31,1,2023-10-05,3.16,1,1
100493,Taylor,Smith,SCH001,2022,2022-06-20,64.1,-20.900000000000006,0,0,2021-06-11,0,2022-07-07,,0,0
100546,Daniel,Garcia,SCH004,2021,2022-12-07,89.1,4.099999999999994,1,1,2022-05-15,1,2022-04-22,3.55,1,1
100549,Michael,Brown,SCH004,2021,2021-09-14,73.7,-11.299999999999997,0,1,2021-07-12,1,2023-04-03,2.81,0,0
100561,David,Brown,SCH001,2023,2022-06-09,72.0,-13.0,0,0,2022-08-27,0,2024-05-05,,0,0
100573,Daniel,Smith,SCH003,2023,2020-09-11,72.2,-12.799999999999997,0,0,2023-01-16,0,2024-03-18,,0,0
100578,Ashley,Wilson,SCH003,2023,2022-01-20,56.3,-28.700000000000003,0,0,2022-02-28,0,2023-08-20,,0,0
100591,Michael,Johnson,SCH004,2021,2021-05-19,80.04972497558722,-4.950275024412775,0,0,2021-06-15,0,2023-09-12,,1,1
100614,James,Johnson,SCH003,2021,2021-06-25,91.8,6.799999999999997,1,1,2022-05-31,0,2024-03-09,,1,0
100638,Ashley,Taylor,SCH004,2023,2021-06-18,83.6,-1.4000000000000057,0,0,2021-01-22,1,2022-01-06,1.91,1,1
100640,Emily,Wilson,SCH004,2021,2022-05-20,82.8,-2.200000000000003,0,0,2023-01-05,1,2024-03-28,,1,1
100643,David,Garcia,SCH004,2021,2020-12-17,84.0,-1.0,0,0,2023-07-06,0,2024-06-08,,1,1
100670,Maria,Wilson,SCH001,2022,2021-05-08,63.9,-21.1,0,0,2021-11-20,0,2023-01-13,,0,0
100675,Taylor,Wilson,SCH001,2022,2023-02-09,80.1,-4.900000000000006,0,0,2021-01-18,0,2024-02-15,,1,1
100689,Michael,Moore,SCH001,2022,2022-02-24,65.0,-20.0,0,0,2021-02-08,0,2022-04-28,,0,0
100712,Daniel,Anderson,SCH001,2023,2022-08-25,81.4,-3.5999999999999943,0,0,2022-10-04,1,2023-10-19,2.36,1,1
100720,Chris,Davis,SCH004,2021,2021-08-19,83.38244815120694,-1.617551848793056,0,0,2022-02-05,1,2023-07-02,2.29,1,1
100756,Emily,Anderson,SCH004,2021,2020-11-28,78.8,-6.200000000000003,0,0,2022-03-01,0,2024-05-08,,1,0
100771,David,Moore,SCH004,2022,2021-02-06,78.9,-6.099999999999994,0,1,2023-02-18,0,2023-04-22,,1,0
100783,David,Garcia,SCH004,2022,2021-04-19,62.7,-22.299999999999997,0,0,2021-10-10,0,2024-03-15,,0,0
100791,James,Brown,SCH001,2023,2021-07-15,80.9,-4.099999999999994,0,1,2023-07-27,0,2024-05-04,,1,1
100797,Ashley,Garcia,SCH003,2023,2021-10-03,63.45881986210547,-21.54118013789453,0,1,2022-10-03,1,2023-11-29,1.85,0,0
100803,Chris,Moore,SCH003,2022,2023-05-30,60.6,-24.4,0,0,2023-02-21,1,2022-06-12,2.41,0,0
100810,Maria,Brown,SCH005,2022,2022-01-27,100.0,15.0,1,1,2022-02-14,0,2024-04-18,,0,0
100812,Ashley,Smith,SCH002,2021,2021-01-17,89.4,4.400000000000006,1,1,2023-08-18,1,2022-03-22,2.72,1,1
100854,James,Brown,SCH003,2023,2022-05-16,76.9,-8.099999999999994,0,0,2022-06-11,0,2024-02-24,,1,0
100882,Taylor,Wilson,SCH004,2022,2023-03-02,83.0,-2.0,0,0,2021-02-12,0,2024-04-13,,1,1
100902,Taylor,Anderson,SCH001,2023,2021-03-01,88.9,3.9000000000000057,1,1,2021-10-28,1,2024-05-24,2.69,1,1
100923,Michael,Brown,SCH001,2022,2021-04-16,90.3,5.299999999999997,1,0,2021-12-22,0,2023-05-05,,1,0
100926,James,Wilson,SCH004,2021,2022-10-12,78.0,-7.0,0,1,2023-08-07,0,2024-01-14,,1,0
100929,Maria,Garcia,SCH002,2023,2021-02-05,73.3,-11.700000000000003,0,1,2022-08-11,0,2023-11-01,,0,0
100937,Daniel,Johnson,SCH004,2023,2021-11-14,86.3,1.2999999999999972,1,1,2022-03-02,1,2023-06-27,2.99,1,1
100945,James,Miller,SCH005,2022,2022-10-15,63.6,-21.4,0,0,2022-12-25,0,2024-06-09,,0,0
100946,Emily,Brown,SCH005,2021,2022-09-13,66.2,-18.799999999999997,0,0,2022-06-21,1,2024-06-01,1.34,0,0
101013,David,Johnson,SCH003,2021,2021-08-19,74.8,-10.200000000000003,0,0,2022-08-13,0,2023-04-17,,0,0
101035,Taylor,Garcia,SCH005,2022,2023-03-05,87.5,2.5,1,1,2023-06-21,1,2023-12-29,2.62,1,1
101042,Maria,Brown,SCH002,2021,2023-03-05,72.8,-12.200000000000003,0,0,,1,2022-07-27,2.78,0,0
101065,Daniel,Taylor,SCH002,2022,2021-06-02,76.1,-8.900000000000006,0,0,2022-01-24,1,2022-06-30,2.74,1,0
101090,Emily,Moore,SCH005,2023,2020-11-07,67.87751550893591,-17.122484491064085,0,0,2022-12-11,0,2022-09-04,,0,0
101121,Ashley,Miller,SCH001,2023,2022-09-26,60.3,-24.700000000000003,0,0,2021-06-30,0,2022-08-23,,0,0
101139,Chris,Taylor,SCH003,2022,2021-11-17,68.7,-16.299999999999997,0,0,2022-11-08,0,2024-01-16,,0,0
101146,Maria,Garcia,SCH005,2022,2021-07-02,72.8,-12.200000000000003,0,0,2023-06-03,0,2023-03-13,,0,0
101163,Ashley,Davis,SCH004,2022,2021-08-09,74.8,-10.200000000000003,0,0,2022-02-12,0,2023-09-02,,0,0
101177,James,Brown,SCH004,2022,2022-11-03,78.29315010394768,-6.706849896052319,0,0,2023-08-11,1,2022-07-28,2.48,1,0
101192,Daniel,Garcia,SCH004,2021,2021-04-24,72.3,-12.700000000000003,0,1,2022-01-22,1,2022-11-27,1.8,0,0
101193,Ashley,Davis,SCH003,2023,2021-03-25,85.5,0.5,1,1,2022-11-03,0,2023-02-16,,1,1
101202,Maria,Brown,SCH004,2021,2023-05-20,74.3,-10.700000000000003,0,0,2021-11-16,0,2022-03-01,,0,0
101236,Sarah,Smith,SCH005,2022,2022-03-16,78.50817074953386,-6.4918292504661395,0,1,2023-01-05,1,2024-07-15,2.01,1,0
101245,Maria,Smith,SCH003,2023,2022-03-15,83.3,-1.7000000000000028,0,0,2023-06-22,0,2021-12-03,,1,1
101247,Chris,Smith,SCH002,2021,2022-01-08,64.5,-20.5,0,0,2022-01-27,0,2022-06-02,,0,0
101277,Ashley,Anderson,SCH003,2022,2020-10-27,81.0,-4.0,0,0,2021-03-11,0,2022-02-23,,1,1
101300,Michael,Johnson,SCH002,2023,2023-02-28,70.2,-14.799999999999997,0,0,2022-03-07,1,2023-06-11,2.3,0,0
101302,Chris,Smith,SCH003,2023,2021-09-18,84.1,-0.9000000000000057,0,0,2023-01-23,0,2023-08-22,,1,1
101321,David,Brown,SCH002,2022,2021-03-13,68.7,-16.299999999999997,0,0,2021-04-14,0,2024-05-21,,0,0
101322,Ashley,Wilson,SCH005,2021,2022-01-23,80.3,-4.700000000000003,0,1,2021-09-12,1,2022-07-01,2.72,1,1
101374,David,Johnson,SCH005,2021,2022-11-12,66.1,-18.900000000000006,0,0,,0,2022-04-04,,0,0
101405,Daniel,Anderson,SCH001,2021,2022-01-08,80.3,-4.700000000000003,0,0,2021-06-09,1,2022-01-03,2.41,1,1
101426,Chris,Moore,SCH003,2023,2021-08-10,61.8,-23.200000000000003,0,0,2021-12-08,0,2024-01-23,,0,0
101429,Ashley,Anderson,SCH003,2021,2021-11-25,92.9,7.900000000000006,1,1,2021-10-18,1,2024-01-15,2.91,1,0
101432,Ashley,Taylor,SCH004,2021,2020-11-12,86.6,1.5999999999999943,1,0,2021-01-25,0,2023-11-12,,1,1
101446,Chris,Brown,SCH003,2023,2023-03-14,78.0,-7.0,0,0,2023-01-01,0,2022-07-22,,1,0
101449,Taylor,Taylor,SCH002,2023,2022-07-25,67.1,-17.900000000000006,0,0,2023-01-18,0,2023-04-14,,0,0
101493,James,Davis,UNKNOWN,2021,2021-12-12,83.6,-1.4000000000000057,0,0,2022-02-18,1,2021-10-11,2.78,1,1
101506,Taylor,Taylor,SCH005,2022,2021-09-08,82.3,-2.700000000000003,0,0,2022-07-01,0,2023-06-05,,1,1
101520,David,Garcia,SCH003,2022,2022-01-06,87.0,2.0,1,1,2022-04-30,0,2023-03-16,,1,1
101542,Sarah,Smith,SCH004,2023,2023-01-27,69.4,-15.599999999999994,0,0,2023-07-20,0,,,0,0
101556,Maria,Garcia,SCH004,2022,2021-07-15,89.3,4.299999999999997,1,1,2021-05-04,0,2022-04-14,,1,1
101559,Sarah,Moore,SCH005,2021,2022-04-21,62.6,-22.4,0,0,2021-06-09,0,2023-10-11,,0,0
101570,Michael,Johnson,SCH003,2021,2021-07-06,84.9,-0.09999999999999432,0,1,2022-11-23,1,,3.38,1,1
101572,Michael,Wilson,SCH002,2023,2022-08-16,78.7,-6.299999999999997,0,0,2022-08-20,0,2023-12-25,,1,0
101584,Maria,Davis,SCH003,2023,2021-10-19,75.7,-9.299999999999997,0,0,2022-11-14,1,2021-08-12,2.5,1,0
101597,Daniel,Davis,SCH001,2021,2021-10-24,86.4,1.4000000000000057,1,1,2021-10-06,1,2022-03-27,2.91,1,1
101621,Ashley,Miller,SCH005,2021,2021-11-12,97.8,12.799999999999997,1,1,2021-03-30,0,2023-09-04,,0,0
101631,Michael,Moore,SCH004,2022,2023-03-23,85.9,0.9000000000000057,1,1,2021-03-23,0,2021-10-24,,1,1
101642,Maria,Taylor,SCH005,2022,2023-01-09,89.1,4.099999999999994,1,1,2022-10-07,1,2023-12-23,2.57,1,1
101646,Maria,Brown,SCH004,2023,2021-08-11,82.9,-2.0999999999999943,0,0,2022-05-30,0,2024-08-10,,1,1
101685,Chris,Brown,SCH005,2022,2021-07-17,84.33149485406369,-0.668505145936308,0,0,2023-07-09,0,,,1,1
101698,James,Moore,SCH003,2022,2021-05-02,79.2,-5.799999999999997,0,1,2023-03-15,1,2023-07-02,2.4,1,0
101704,Sarah,Davis,SCH001,2021,2021-02-16,70.2,-14.799999999999997,0,1,2022-05-27,0,2022-02-06,,0,0
101714,Ashley,Brown,SCH001,2022,2020-09-27,74.7,-10.299999999999997,0,0,2021-07-31,1,2024-03-03,0.99,0,0
101801,Michael,Wilson,SCH001,2022,2021-05-06,70.0,-15.0,0,0,2021-06-08,0,2024-06-13,,0,0
101803,Michael,Wilson,SCH002,2022,2022-07-17,77.3,-7.700000000000003,0,0,2023-01-03,0,2021-12-10,,1,0
101822,Taylor,Moore,SCH004,2021,2022-07-01,75.7,-9.299999999999997,0,0,2021-08-27,1,2023-03-31,1.93,1,0
101866,Sarah,Davis,SCH004,2021,2021-10-24,72.6,-12.400000000000006,0,0,2023-07-10,0,2023-07-09,,0,0
101878,Maria,Miller,SCH005,2022,2020-12-18,77.85034250193755,-7.149657498062453,0,0,2022-09-05,0,2024-06-25,,1,0
101885,Maria,Miller,SCH003,2022,2022-10-20,65.1,-19.900000000000006,0,1,2021-01-23,0,2023-08-17,,0,0
101902,Ashley,Taylor,SCH001,2023,2023-05-17,77.3,-7.700000000000003,0,0,2022-05-30,0,,,1,0
101921,Emily,Smith,SCH001,2021,2023-04-08,69.2,-15.799999999999997,0,0,,1,2024-03-13,2.42,0,0
101947,Michael,Smith,SCH001,2022,2021-07-05,81.6,-3.4000000000000057,0,0,2022-04-26,1,2022-03-14,2.45,1,1
101952,Ashley,Smith,SCH003,2022,2023-03-21,83.8,-1.2000000000000028,0,0,2022-04-12,0,2023-10-04,,1,1
101968,Daniel,Johnson,SCH001,2023,2022-08-01,72.8,-12.200000000000003,0,0,2023-03-13,0,2022-04-27,,0,0
101982,David,Miller,SCH005,2021,2023-03-10,87.7,2.700000000000003,1,1,2023-06-26,1,2024-06-21,2.11,1,1
101987,James,Garcia,SCH003,2021,2021-11-10,88.8,3.799999999999997,1,1,2021-02-11,1,2022-02-19,3.08,1,1
100026,Sarah,Brown,SCH001,2023,2021-11-04,81.1,-3.9000000000000057,0,0,2023-04-15,0,2021-11-11,,1,1
100029,Chris,Davis,SCH001,2021,2021-10-11,79.0,-6.0,0,0,2021-12-22,1,2022-01-13,2.22,1,0
100044,Daniel,Garcia,SCH003,2023,2022-02-01,100.0,15.0,1,1,2022-04-08,0,2022-01-12,,0,0
100051,David,Anderson,SCH002,2021,2022-11-20,67.3,-17.700000000000003,0,0,2021-08-20,0,2023-08-01,,0,0
100072,Taylor,Brown,SCH003,2022,2022-09-18,69.2,-15.799999999999997,0,0,2022-12-06,0,2023-02-09,,0,0
100078,Sarah,Miller,SCH003,2021,2021-04-06,72.2,-12.799999999999997,0,0,2021-06-18,0,2022-05-31,,0,0
100106,Emily,Taylor,SCH002,2022,2022-12-11,77.2,-7.799999999999997,0,0,2023-01-21,0,2022-11-22,,1,0
100108,Sarah,Wilson,SCH003,2021,2022-05-05,77.5,-7.5,0,0,2021-02-24,1,2022-09-19,1.63,1,0
100154,Daniel,Wilson,SCH002,2021,2022-07-31,87.8,2.799999999999997,1,0,2021-01-01,1,2023-07-26,2.87,1,1
100159,Sarah,Smith,SCH003,2022,2021-10-22,83.1,-1.9000000000000057,0,0,2023-03-23,0,2024-07-02,,1,1
100161,Taylor,Smith,SCH005,2021,2021-07-03,63.2,-21.799999999999997,0,1,2022-10-30,0,2024-02-29,,0,0
100166,Sarah,Brown,SCH002,2022,2021-09-13,77.4,-7.599999999999994,0,0,2021-12-24,1,2022-09-09,1.9,1,0
100190,David,Brown,SCH001,2021,2021-08-07,89.1,4.099999999999994,1,1,2023-06-14,1,2023-09-08,3.59,1,1
100217,Taylor,Garcia,SCH002,2022,2021-12-15,80.6,-4.400000000000006,0,0,2022-04-02,1,2024-07-19,2.89,1,1
100232,Sarah,Davis,SCH003,2023,2020-12-06,82.6,-2.4000000000000057,0,0,2022-02-19,0,2024-03-25,,1,1
100258,Maria,Garcia,SCH003,2021,2020-11-19,59.7,-25.299999999999997,0,0,2021-03-28,0,2023-07-10,,0,0
100269,Sarah,Davis,SCH003,2021,2022-05-13,68.3,-16.700000000000003,0,0,2023-07-14,0,2022-01-10,,0,0
100275,Taylor,Smith,SCH001,2023,2021-01-14,72.0,-13.0,0,0,2023-06-15,0,2024-05-10,,0,0
100276,Maria,Wilson,SCH002,2022,2020-09-17,89.1,4.099999999999994,1,0,2021-03-10,1,2022-03-21,2.8,1,1
100278,Taylor,Brown,SCH004,2021,2023-01-31,85.3120187192037,0.3120187192037065,1,1,2022-06-07,0,2022-08-11,,1,1
100295,Emily,Anderson,SCH004,2023,2022-05-23,62.6,-22.4,0,0,2023-03-28,0,2023-12-07,,0,0
100323,Maria,Anderson,SCH001,2021,2021-04-02,79.1,-5.900000000000006,0,0,2022-04-22,0,2022-12-11,,1,0
100324,Ashley,Taylor,SCH005,2022,2023-03-27,76.9,-8.099999999999994,0,0,2023-01-26,0,2021-11-10,,1,0
100326,Chris,Anderson,SCH002,2022,2021-11-17,80.6,-4.400000000000006,0,0,,0,2023-09-16,,1,1
100335,Taylor,Miller,SCH001,2022,2021-10-02,91.4,6.400000000000006,1,0,2021-12-03,0,2023-01-18,,1,0
100346,Chris,Anderson,SCH002,2021,2021-08-28,88.5,3.5,1,1,2021-02-04,1,2022-04-15,,1,1
100352,James,Moore,SCH002,2021,2022-03-12,64.6,-20.400000000000006,0,0,2021-06-23,0,2023-01-19,,0,0
100353,Taylor,Anderson,SCH003,2021,2021-11-07,100.0,15.0,1,1,2021-08-22,0,2023-01-22,,0,0
100360,David,Wilson,SCH001,2022,2021-03-14,80.3,-4.700000000000003,0,0,2022-01-06,0,2024-06-19,,1,1
100367,Michael,Taylor,SCH005,2021,2021-06-24,80.3,-4.700000000000003,0,0,2023-05-18,1,2023-08-04,2.58,1,1
100369,Sarah,Anderson,SCH001,2022,2022-06-29,92.2,7.200000000000003,1,1,2022-01-26,1,2022-04-23,2.7,1,0
100397,Michael,Garcia,SCH001,2022,2022-03-13,82.08356511691409,-2.9164348830859126,0,0,2022-03-18,1,2021-09-08,2.01,1,1
100409,Sarah,Smith,SCH002,2021,2022-12-14,73.6,-11.400000000000006,0,0,,0,2023-09-28,,0,0
100441,James,Garcia,UNKNOWN,2022,2022-05-02,94.1,9.099999999999994,1,1,,0,2022-12-09,,1,0
100442,Sarah,Taylor,SCH003,2021,2022-01-14,97.4,12.400000000000006,1,1,2022-05-07,0,,,0,0
100454,Taylor,Davis,UNKNOWN,2022,2022-12-06,74.4,-10.599999999999994,0,0,2023-06-06,1,2022-06-17,2.41,0,0
100469,Chris,Taylor,SCH005,2023,2020-12-22,75.7,-9.299999999999997,0,0,2022-10-31,0,2023-11-20,,1,0
100475,Chris,Miller,SCH005,2022,2021-12-18,57.9,-27.1,0,0,2023-01-29,0,2023-08-19,,0,0
100487,Daniel,Smith,SCH001,2023,2021-01-23,77.1,-7.900000000000006,0,0,2022-10-18,0,2023-02-04,,1,0
100488,Sarah,Johnson,SCH003,2022,2021-01-27,64.1,-20.900000000000006,0,0,2021-02-13,0,2024-03-04,,0,0
100509,Daniel,Wilson,SCH002,2023,2023-04-10,73.0,-12.0,0,0,2021-04-01,1,2023-08-08,1.63,0,0
100532,Michael,Garcia,SCH003,2023,2020-09-06,87.8,2.799999999999997,1,1,2022-10-13,0,2023-09-01,,1,1
100590,Maria,Wilson,SCH005,2021,2020-11-24,77.6,-7.400000000000006,0,0,2022-04-16,0,2023-03-20,,1,0
100593,Taylor,Anderson,SCH003,2022,2023-01-30,84.4,-0.5999999999999943,0,0,2021-04-11,0,2023-02-11,,1,1
100597,Chris,Anderson,SCH001,2021,2022-04-06,88.2,3.200000000000003,1,1,2022-06-03,1,2023-09-28,3.34,1,1
100606,Maria,Brown,SCH002,2021,2021-12-12,83.7,-1.2999999999999972,0,0,2021-08-11,0,2023-09-13,,1,1
100619,Ashley,Miller,SCH003,2022,2021-10-17,86.13345087707108,1.133450877071084,1,1,2023-07-01,1,2024-01-06,2.27,1,1
100622,Michael,Wilson,SCH003,2021,2021-03-19,89.5,4.5,1,0,2022-06-30,0,2024-07-07,,1,1
100636,Daniel,Davis,SCH003,2021,2022-04-26,68.4,-16.599999999999994,0,0,2022-04-29,1,2023-08-24,2.94,0,0
100707,Emily,Johnson,SCH004,2023,2020-09-24,92.5,7.5,1,0,2022-08-03,0,2024-07-10,,1,0
100713,Emily,Wilson,SCH002,2021,2021-01-19,100.0,15.0,1,1,2022-04-09,0,2023-07-16,,0,0
100723,James,Anderson,SCH001,2022,2022-03-23,94.5,9.5,1,1,2021-02-17,0,2024-06-08,,1,0
100733,Chris,Davis,SCH002,2023,2021-06-10,74.1,-10.900000000000006,0,0,2023-06-27,1,2024-06-01,2.01,0,0
100752,David,Brown,SCH005,2023,2021-11-17,100.0,15.0,1,1,2022-11-27,1,2023-03-06,3.59,0,0
100763,Maria,Anderson,SCH002,2021,2022-07-17,80.9,-4.099999999999994,0,0,2022-06-19,1,2023-06-19,1.88,1,1
100822,Chris,Moore,SCH003,2023,2021-10-26,99.0,14.0,1,1,2023-04-02,0,2023-04-06,,0,0
100861,Maria,Garcia,SCH002,2022,2022-04-19,63.8,-21.200000000000003,0,0,2022-08-21,1,2022-09-01,2.02,0,0
100865,Maria,Taylor,SCH003,2022,2021-11-25,67.5,-17.5,0,0,2022-10-06,1,2024-08-29,2.5,0,0
100867,Sarah,Miller,SCH001,2021,2021-10-05,63.8,-21.200000000000003,0,0,2023-03-16,0,2023-07-15,,0,0
100884,David,Johnson,SCH002,2021,2023-02-14,72.75187376010484,-12.248126239895157,0,0,2022-10-21,0,2024-04-05,,0,0
100893,David,Davis,SCH005,2021,2021-05-10,73.1,-11.900000000000006,0,0,2022-10-27,0,2023-10-11,,0,0
100896,Ashley,Brown,SCH005,2023,2022-12-08,79.9,-5.099999999999994,0,0,2021-09-08,0,2022-08-17,,1,0
100901,David,Wilson,SCH003,2022,2021-04-24,65.2,-19.799999999999997,0,0,2021-07-19,0,2022-04-09,,0,0
100924,David,Johnson,SCH002,2023,2021-08-02,82.0,-3.0,0,0,2021-09-24,1,2023-10-27,2.55,1,1
100962,Emily,Miller,SCH004,2021,2022-10-25,90.3,5.299999999999997,1,1,2023-03-06,1,2024-02-03,3.27,1,0
100968,James,Garcia,SCH004,2021,2023-03-03,83.4,-1.5999999999999943,0,0,2021-07-19,0,2022-12-27,,1,1
